timestamp,open,high,low,close,volume,trade_count,vwap,30sma,rsi,macd,signal,histogram
2022-01-03 05:00:00+00:00,795.74,799.36,784.96,797.49,719984.0,27304.0,794.894235,,,,,
2022-01-04 05:00:00+00:00,793.63,793.63,763.2901,779.19,872288.0,38476.0,777.073616,,,,,
2022-01-05 05:00:00+00:00,765.91,766.54,745.06,745.67,1083094.0,46345.0,757.316083,,,,,
2022-01-06 05:00:00+00:00,739.53,763.76,729.805,763.12,2036014.0,60025.0,749.559321,,,,,
2022-01-07 05:00:00+00:00,758.39,763.36,743.6,756.1,1362037.0,38418.0,756.60766,,,,,
2022-01-10 05:00:00+00:00,716.5184,727.66,702.3,727.17,1968787.0,68354.0,713.174698,,,,,
2022-01-11 05:00:00+00:00,706.99,731.44,700.71,729.16,2120708.0,58905.0,713.936543,,,,,
2022-01-12 05:00:00+00:00,739.31,749.45,735.0,742.17,959217.0,35143.0,740.738613,,,,,
2022-01-13 05:00:00+00:00,772.41,777.92,728.64,730.08,1627767.0,52778.0,752.949994,,,,,
2022-01-14 05:00:00+00:00,735.6,746.5999,728.17,744.53,1311982.0,39942.0,736.860877,,,,,
2022-01-18 05:00:00+00:00,741.03,741.07,714.24,715.23,1176212.0,42173.0,724.896229,,,,,
2022-01-19 05:00:00+00:00,736.94,738.88,698.71,698.82,1589332.0,56025.0,715.876227,,,,,
2022-01-20 05:00:00+00:00,724.89,729.98,706.21,706.46,1528064.0,48629.0,719.139782,,,,,
2022-01-21 05:00:00+00:00,707.29,721.2,694.71,694.73,1677729.0,54645.0,705.241416,,,,,
2022-01-24 05:00:00+00:00,666.05,688.64,648.6327,687.42,2793969.0,89314.0,665.793119,,24.887063655030786,,,
2022-01-25 05:00:00+00:00,652.64,668.1562,643.82,648.57,2092047.0,65354.0,652.307333,,20.89747557363279,,,
2022-01-26 05:00:00+00:00,661.63,679.38,644.655,653.26,1355762.0,46923.0,662.514723,,22.51240330926663,,,
2022-01-27 05:00:00+00:00,664.8,665.0,631.4,634.66,1455061.0,51706.0,643.997362,,20.706883434158527,,,
2022-01-28 05:00:00+00:00,633.6,644.98,620.67,644.97,1335029.0,44035.0,632.855781,,24.329619822141723,,,
2022-01-31 05:00:00+00:00,650.7,677.55,648.0318,677.2,1353819.0,35950.0,666.300601,,34.41700923987068,,,
2022-02-01 05:00:00+00:00,682.55,683.71,666.27,681.48,941529.0,29159.0,676.373484,,35.64391341704,,,
2022-02-02 05:00:00+00:00,687.95,691.24,674.09,686.75,711633.0,27330.0,683.420783,,37.20173809946149,,,
2022-02-03 05:00:00+00:00,659.09,664.67,644.47,645.93,1209193.0,35200.0,653.639213,,30.9519650352633,,,
2022-02-04 05:00:00+00:00,648.05,661.21,643.3,652.81,860106.0,27846.0,651.002723,,32.99514860026059,,,
2022-02-07 05:00:00+00:00,654.15,661.409,648.55,650.03,518347.0,19813.0,654.509081,,32.57568845115222,,,
2022-02-08 05:00:00+00:00,636.85,655.36,635.6,653.47,744789.0,25480.0,646.793419,,33.698895223613604,-33.669372817294175,,
2022-02-09 05:00:00+00:00,670.79,682.23,663.88,680.37,804037.0,26845.0,675.562645,,41.855844812097885,-30.19797248467512,,
2022-02-10 05:00:00+00:00,654.59,677.62,653.0,656.88,923272.0,35449.0,663.263558,,37.51541992150056,-29.007924104592803,,
2022-02-11 05:00:00+00:00,657.54,660.32,625.25,628.24,1048516.0,38371.0,638.534271,,33.0194750445597,-30.02964774863551,,
2022-02-14 05:00:00+00:00,626.15,634.95,620.0,627.91,839532.0,29026.0,628.397548,694.6623333333333,32.97044507931899,-30.514250059510573,,
2022-02-15 05:00:00+00:00,647.48,658.35,642.31,656.41,791766.0,24637.0,651.127369,689.9596666666665,41.10420439846023,-28.272679219774545,,
2022-02-16 05:00:00+00:00,651.0,666.0,644.675,663.86,583448.0,20805.0,657.585823,686.1153333333333,43.04964299866987,-25.59996498100952,,
2022-02-17 05:00:00+00:00,659.31,662.22,650.0,650.43,978890.0,26223.0,654.321044,682.9406666666667,40.45538032298817,-24.285559637464075,,
2022-02-18 05:00:00+00:00,652.12,657.77,640.99,647.83,847213.0,26978.0,649.05767,679.0976666666667,39.953407463809704,-23.18640377414556,-28.30708609190021,5.12068231775465
2022-02-22 05:00:00+00:00,638.5,653.0,629.86,640.27,887226.0,27442.0,640.035851,675.2366666666666,38.45911248660719,-22.664086174404133,-27.178486108400996,4.514399933996863
2022-02-23 05:00:00+00:00,651.08,654.45,631.01,631.73,997023.0,30145.0,639.420269,672.0553333333334,36.78540775019229,-22.677836360653487,-26.278356158851498,3.600519798198011
2022-02-24 05:00:00+00:00,600.29,658.86,599.68,656.4,2047756.0,51832.0,631.759398,669.6299999999999,44.32328640499302,-20.46219520901809,-25.11512396888482,4.652928759866729
2022-02-25 05:00:00+00:00,657.285,667.14,650.0,667.12,1213814.0,25788.0,660.050292,667.1283333333333,47.26590270466026,-17.63794991689315,-23.619689158486487,5.981739241593338
2022-02-28 05:00:00+00:00,647.65,672.57,647.65,666.51,1831257.0,32653.0,661.960021,665.0093333333333,47.11331363415753,-15.272880814323685,-21.95032748965393,6.677446675330245
2022-03-01 05:00:00+00:00,660.21,665.0958,627.58,634.21,1027194.0,32497.0,641.048706,661.332,39.78858789774183,-15.822494699041954,-20.724760931531534,4.9022662324895805
2022-03-02 05:00:00+00:00,642.59,658.4153,638.1,655.37,969464.0,30925.0,650.504739,659.3366666666666,45.740065539455344,-14.38481333009986,-19.4567714112452,5.07195808114534
2022-03-03 05:00:00+00:00,652.02,653.7,627.19,630.79,969210.0,33474.0,636.807622,657.069,40.706655467599056,-15.055293017337931,-18.576475732463745,3.521182715125814
2022-03-04 05:00:00+00:00,603.703,609.42,581.625,594.32,1940298.0,70142.0,591.845129,653.331,34.61937487591004,-18.31831507409322,-18.52484360078964,0.2065285266964203
2022-03-07 05:00:00+00:00,617.39,620.61,573.75,574.34,1563108.0,45399.0,590.816815,649.3179999999999,31.812636298839564,-22.25990426301439,-19.27185573323459,-2.9880485297797996
2022-03-08 05:00:00+00:00,573.97,593.48,558.77,573.04,1358529.0,43643.0,574.916869,645.5053333333333,31.6329335324167,-25.19807352199234,-20.457099290986143,-4.740974231006199
2022-03-09 05:00:00+00:00,609.15,627.0,595.0,621.34,1517088.0,43653.0,614.654316,644.5976666666667,44.236503141253216,-23.35990899814874,-21.037661232418664,-2.3222477657300757
2022-03-10 05:00:00+00:00,599.54,608.55,596.1776,600.25,659938.0,26408.0,601.078418,642.8306666666666,40.707626085468334,-23.335934980913635,-21.49731598211766,-1.838618998795976
2022-03-11 05:00:00+00:00,614.0,615.0,584.88,585.85,791412.0,27376.0,595.785224,641.2036666666665,38.45210714441923,-24.19993328671626,-22.03783944303738,-2.1620938436788784
2022-03-14 04:00:00+00:00,599.55,601.5,577.31,577.55,1533518.0,37164.0,588.940258,638.9563333333334,37.17359303392641,-25.263180582866767,-22.68290767100326,-2.5802729118635064
2022-03-15 04:00:00+00:00,591.92,598.19,583.86,596.7,1509845.0,37899.0,592.14056,636.2729999999999,41.96793263440734,-24.280674269789642,-23.00246099076054,-1.278213279029103
2022-03-16 04:00:00+00:00,621.44,651.0,617.15,650.63,1738440.0,51668.0,636.148376,635.2446666666667,52.874515917721546,-18.932093263591923,-22.188387445326818,3.2562941817348943
2022-03-17 04:00:00+00:00,643.13,656.4,639.47,654.1,818352.0,28469.0,647.818727,634.1563333333335,53.48033230842037,-14.249050101886155,-20.600519976638687,6.3514698747525316
2022-03-18 04:00:00+00:00,649.24,683.4,647.4,679.86,1639557.0,41862.0,671.517994,635.2873333333333,57.81580113441818,-8.362688079445661,-18.152953597200085,9.790265517754424
2022-03-21 04:00:00+00:00,678.22,683.39,669.0,682.91,1257204.0,34433.0,677.411892,636.2906666666665,58.31120283472705,-3.4122598501325,-15.204814847786569,11.792554997654069
2022-03-22 04:00:00+00:00,688.0,698.1,685.3,688.74,1095991.0,33831.0,691.809165,637.581,59.295228458516334,0.9702381625787666,-11.969804245713503,12.94004240829227
2022-03-23 04:00:00+00:00,668.8,679.374,663.605,665.36,981067.0,34504.0,669.795156,637.9773333333334,53.80981718466638,2.527691156440028,-9.070305165282797,11.597996321722825
2022-03-24 04:00:00+00:00,666.2,690.55,663.2,690.54,1157651.0,37247.0,680.044923,638.3163333333334,58.28562184583048,5.727773232468849,-6.110689485732468,11.838462718201317
2022-03-25 04:00:00+00:00,690.46,690.75,672.3,687.36,768361.0,25720.0,682.902432,639.3323333333333,57.5274758605491,7.916011061466065,-3.305349376292762,11.221360437758827
2022-03-28 04:00:00+00:00,680.11,695.0,676.0,694.83,1328928.0,51387.0,686.999394,641.552,58.88053574436103,10.136128892600937,-0.6170537225140222,10.753182615114959
2022-03-29 04:00:00+00:00,710.0,714.62,697.67,709.14,1076350.0,36189.0,706.305588,644.2596666666667,61.41634195644076,12.901564470924995,2.0866699161737814,10.814894554751215
2022-03-30 04:00:00+00:00,700.0,702.75,680.115,684.56,1031932.0,34208.0,689.437242,645.1980000000001,55.12758891512804,12.960392180769418,4.2614143690929085,8.69897781167651
2022-03-31 04:00:00+00:00,684.49,689.1,667.5,667.93,776331.0,31446.0,676.125778,645.3336666666668,51.300264687187344,11.53217580323144,5.715566655920615,5.816609147310825
2022-04-01 04:00:00+00:00,675.29,677.185,661.825,667.73,734608.0,25273.0,668.697156,645.9103333333334,51.254177738372164,10.265827635038022,6.625618851744097,3.640208783293925
2022-04-04 04:00:00+00:00,672.49,681.54,669.99,680.83,728125.0,24234.0,678.258691,647.0103333333333,54.159118587245736,10.201699268105358,7.34083493501635,2.8608643330890082
2022-04-05 04:00:00+00:00,674.02,675.15,645.7852,646.46,1248161.0,40467.0,651.558607,647.2166666666667,46.35399194976906,7.293431182695485,7.331354184552177,-0.03792300185669184
2022-04-06 04:00:00+00:00,626.09,639.31,617.4,628.2,1036746.0,46169.0,627.149598,647.0989999999999,42.823040169645694,3.4751193644091245,6.560107220523568,-3.0849878561144433
2022-04-07 04:00:00+00:00,624.53,632.1,612.78,625.3,652779.0,26561.0,623.154507,646.0623333333334,42.27230541052118,0.21262298980400374,5.290610374379655,-5.077987384575652
2022-04-08 04:00:00+00:00,621.42,622.41,610.0,610.93,771067.0,29885.0,615.984803,644.1893333333334,39.55750833280771,-3.492211753716333,3.5340459487604576,-7.026257702476791
2022-04-11 04:00:00+00:00,607.04,610.63,597.13,597.74,853180.0,36960.0,602.378544,641.897,37.19619987389141,-7.407256504295333,1.3457854581492998,-8.753041962444632
2022-04-12 04:00:00+00:00,613.07,622.5,592.0,594.0,1064971.0,36281.0,603.85839,640.5566666666667,36.53033073226166,-10.68853365640939,-1.0610783647624384,-9.627455291646951
2022-04-13 04:00:00+00:00,601.41,617.21,596.42,612.76,927081.0,30754.0,611.340049,639.1363333333334,42.126795355253094,-11.64100397608388,-3.177063487026727,-8.463940489057153
2022-04-14 04:00:00+00:00,614.52,616.51,596.0,597.87,812785.0,27896.0,602.350441,638.0390000000001,39.17426145893369,-13.442386659861995,-5.230128121593781,-8.212258538268214
2022-04-18 04:00:00+00:00,597.05,613.86,595.77,605.58,575089.0,24998.0,605.677721,638.4143333333334,41.46206248083174,-14.08549404276664,-7.001201305828353,-7.084292736938288
2022-04-19 04:00:00+00:00,597.53,619.115,596.0,617.15,1229183.0,34980.0,609.726297,639.8413333333334,44.81638392512486,-13.505871689854189,-8.30213538263352,-5.2037363072206695
