timestamp,open,high,low,close,volume,trade_count,vwap,30sma,rsi,macd,signal,histogram
2022-01-03 05:00:00+00:00,188.82,190.62,187.46,190.6,3779498.0,56047.0,189.951843,,,,,
2022-01-04 05:00:00+00:00,191.0,192.1,188.2,190.8,4135861.0,70337.0,190.242331,,,,,
2022-01-05 05:00:00+00:00,190.41,191.61,186.67,186.82,3486246.0,65487.0,188.931677,,,,,
2022-01-06 05:00:00+00:00,186.67,188.52,185.79,186.76,4492460.0,64517.0,186.856075,,,,,
2022-01-07 05:00:00+00:00,181.97,184.06,178.9,179.44,7403877.0,97572.0,180.303344,,,,,
2022-01-10 05:00:00+00:00,177.9,183.23,176.88,182.96,7161343.0,103991.0,180.332317,,,,,
2022-01-11 05:00:00+00:00,182.5,186.08,181.21,184.64,5239279.0,80080.0,184.330911,,,,,
2022-01-12 05:00:00+00:00,186.0,187.34,184.4,186.03,4235078.0,62221.0,185.855754,,,,,
2022-01-13 05:00:00+00:00,188.97,189.625,183.61,184.15,5344704.0,76534.0,185.890016,,,,,
2022-01-14 05:00:00+00:00,183.26,187.2,183.0,187.01,4722494.0,69470.0,185.453956,,,,,
2022-01-18 05:00:00+00:00,183.77,184.36,181.26,182.28,7370060.0,84774.0,182.388795,,,,,
2022-01-19 05:00:00+00:00,183.44,183.58,178.19,178.3,5196160.0,77677.0,180.136428,,,,,
2022-01-20 05:00:00+00:00,178.78,180.56,173.38,173.45,6025638.0,99279.0,176.818559,,,,,
2022-01-21 05:00:00+00:00,174.06,179.55,173.33,175.64,11480458.0,150186.0,176.202173,,,,,
2022-01-24 05:00:00+00:00,175.78,178.62,171.12,178.34,11544734.0,154091.0,176.011196,,35.17174649250123,,,
2022-01-25 05:00:00+00:00,174.91,178.01,173.04,173.96,8141655.0,130314.0,175.463094,,31.5696295553997,,,
2022-01-26 05:00:00+00:00,182.3756,183.25,176.18,178.33,12595416.0,187307.0,180.204704,,38.35331371945365,,,
2022-01-27 05:00:00+00:00,180.9,181.02,173.1,174.81,6713349.0,108896.0,175.868616,,35.3163574237564,,,
2022-01-28 05:00:00+00:00,173.81,177.47,169.39,177.29,7296170.0,103527.0,174.816219,,38.98229622122815,,,
2022-01-31 05:00:00+00:00,177.68,179.64,175.84,179.49,6953164.0,95479.0,178.232435,,42.11632185898255,,,
2022-02-01 05:00:00+00:00,179.59,181.67,176.6271,181.29,6212868.0,82750.0,179.778962,,44.622514356057756,,,
2022-02-02 05:00:00+00:00,181.55,188.25,181.49,187.84,8982055.0,116006.0,185.584359,,52.65556843030855,,,
2022-02-03 05:00:00+00:00,185.24,186.55,174.88,175.59,11667596.0,147813.0,178.180843,,40.74990650805561,,,
2022-02-04 05:00:00+00:00,172.48,172.77,167.51,171.42,11382968.0,149513.0,170.580557,,37.630752668397385,,,
2022-02-07 05:00:00+00:00,172.48,172.5,168.91,169.95,6403335.0,88471.0,170.296156,,36.56813043389138,,,
2022-02-08 05:00:00+00:00,170.03,173.19,168.5,172.63,4610201.0,68748.0,171.622973,,39.900178944465935,-3.8369373502422945,,
2022-02-09 05:00:00+00:00,174.27,177.2,173.06,176.71,6983276.0,95428.0,175.565777,,44.665678620165075,-3.539218739707536,,
2022-02-10 05:00:00+00:00,172.16,176.83,169.74,170.66,7279534.0,107862.0,172.647519,,39.64560372959313,-3.7482515235938934,,
2022-02-11 05:00:00+00:00,169.93,171.358,163.65,164.4,7205295.0,102407.0,166.348573,,35.2330487829946,-4.368681750016606,,
2022-02-14 05:00:00+00:00,163.94,165.65,161.04,162.47,7146545.0,100936.0,163.308935,178.80200000000002,33.97744262323448,-4.95894837470658,,
2022-02-15 05:00:00+00:00,164.81,166.765,164.08,166.17,6732537.0,89698.0,165.762169,177.98766666666663,38.50216694528745,-5.069739053598084,,
2022-02-16 05:00:00+00:00,164.79,168.96,164.23,168.24,4417804.0,67569.0,167.030054,177.23566666666667,40.94076866875169,-4.933637858386618,,
2022-02-17 05:00:00+00:00,166.07,167.36,164.2,164.65,6614382.0,80452.0,165.307758,176.49666666666664,38.1177296839491,-5.057163840960129,,
2022-02-18 05:00:00+00:00,165.25,168.11,164.04,166.74,6124285.0,87855.0,165.991407,175.82933333333332,40.6821137573664,-4.929588313449813,-4.493574089406839,-0.43601422404297363
2022-02-22 05:00:00+00:00,166.06,171.14,165.01,166.69,6935977.0,100170.0,167.528064,175.40433333333334,40.63872618804095,-4.7774469364722165,-4.550348658819915,-0.22709827765230184
2022-02-23 05:00:00+00:00,168.02,169.96,165.37,165.64,5895313.0,92058.0,166.904518,174.82699999999997,39.681630633366474,-4.687564695974402,-4.577791866250813,-0.10977282972358893
2022-02-24 05:00:00+00:00,163.78,169.93,161.19,169.59,7763696.0,127967.0,166.04209,174.32533333333333,44.9355013505907,-4.248624881385211,-4.511958469277693,0.2633335878924816
2022-02-25 05:00:00+00:00,169.73,170.97,167.14,170.82,4487997.0,76205.0,169.950766,173.81833333333333,46.4982546991623,-3.7581891305659667,-4.361204601535348,0.6030154709693809
2022-02-28 05:00:00+00:00,168.63,170.54,166.99,169.99,5320850.0,66819.0,169.293527,173.34633333333335,45.5586455919471,-3.3973270564988525,-4.168429092528049,0.7711020360291965
2022-03-01 05:00:00+00:00,169.22,170.005,164.37,167.29,5670846.0,83860.0,167.036289,172.689,42.546702077526554,-3.291268997825199,-3.992997073587479,0.7017280757622801
